Date,Start Time,End Time,Total Bets,Value
2024-07-30,03:01:29.086084,03:01:39.899357,2339,1.47
2024-07-30,03:01:44.892625,03:02:02.236250,2092,2.74
2024-07-30,03:02:09.738610,03:02:47.154543,2302,13.64
2024-07-30,03:02:52.236543,03:02:58.467549,2343,1.05
2024-07-30,03:03:06.364353,03:03:12.116826,2024,1.21
2024-07-30,03:03:19.634063,03:03:25.561972,,1.00
2024-07-30,03:03:30.094654,03:03:40.788394,1599,1.21
2024-07-30,03:03:45.860830,03:03:52.083725,1750,1.11
2024-07-30,03:03:59.870113,03:04:26.057168,1625,6.01
2024-07-30,03:04:31.032394,03:04:37.379985,217,1.00
2024-07-30,03:04:44.646914,03:05:51.606682,,166.48
2024-07-30,03:05:56.400274,03:06:05.064311,1930,1.17
2024-07-30,03:06:09.900952,03:06:20.648467,1574,1.36
2024-07-30,03:06:25.694203,03:06:39.200956,1759,1.83
2024-07-30,03:06:46.903315,03:07:02.888365,1557,2.57
2024-07-30,03:07:07.796291,03:07:16.123549,2140,1.04
2024-07-30,03:07:21.393536,03:07:29.123113,,1.24
2024-07-30,03:07:36.026072,03:07:50.296522,,29
2024-07-30,03:07:58.291377,03:08:36.860026,1554,18
2024-07-30,03:08:41.654068,03:09:07.780839,1554,5.20
2024-07-30,03:09:12.782329,03:09:25.760470,2056,1.51
2024-07-30,03:09:30.874894,03:09:39.006549,,113
2024-07-30,03:09:43.660129,03:09:59.964313,1713,2.34
2024-07-30,03:10:07.757283,03:10:54.857028,2155,36.76
2024-07-30,03:11:02.844411,03:11:21.480342,2103,3.21
2024-07-30,03:11:26.137498,03:11:39.176357,2025,1.74
2024-07-30,03:11:46.605297,03:12:04.980843,1515,3.04
2024-07-30,03:12:09.773854,03:12:25.805158,2139,1.75
2024-07-30,03:12:30.668210,03:12:48.470303,2255,2.30
2024-07-30,03:12:53.316313,03:13:12.156810,2013,2.76
2024-07-30,03:13:17.103617,03:13:47.632516,2357,7.01
2024-07-30,03:13:52.740329,03:14:05.990220,2392,1.68
2024-07-30,03:14:11.074170,03:14:29.448417,2216,2.95
2024-07-30,03:14:37.369222,03:14:53.551617,2496,2.33
2024-07-30,03:14:58.393251,03:15:09.530058,2437,1.50
2024-07-30,03:15:17.198615,03:15:28.023711,2279,1.64
2024-07-30,03:15:32.724195,03:16:03.424509,2172,7.81
2024-07-30,03:16:11.262171,03:16:31.087205,2533,3.64
2024-07-30,03:16:38.593154,03:17:17.471791,2313,18.23
2024-07-30,03:17:25.581873,03:18:01.751659,2355,15.43
2024-07-30,03:18:09.193385,03:18:18.495852,2454,1.27
2024-07-30,03:18:24.380652,03:18:30.218847,,1.12
2024-07-30,03:18:37.507563,03:18:55.579076,1592,2.94
2024-07-30,03:19:00.398825,03:19:13.112167,2539,1.61
2024-07-30,03:19:20.425901,03:19:33.783392,2311,2.04
2024-07-30,03:19:41.217217,03:19:49.229908,2347,1.33
2024-07-30,03:19:56.911611,03:20:07.320933,2353,1.64
2024-07-30,03:20:14.932839,03:20:22.883128,2253,1.33
2024-07-30,03:20:30.541958,03:20:36.475400,2045,1.01
2024-07-30,03:20:41.915853,03:21:30.503294,1549,33.02
2024-07-30,03:21:35.708040,03:21:41.518600,2352,1.05
2024-07-30,03:21:48.867874,03:22:17.838662,1953,8.01
2024-07-30,03:22:25.746492,03:22:48.198491,2173,4.68
2024-07-30,03:22:55.389466,03:23:17.629206,2354,4.41
2024-07-30,03:23:25.082699,03:23:33.642451,2466,1.38
2024-07-30,03:23:41.391228,03:24:03.965401,2173,4.22
2024-07-30,03:24:08.899814,03:24:22.539823,2551,1.65
2024-07-30,03:24:27.500830,03:24:50.717206,2453,3.20
2024-07-30,03:24:55.508796,03:25:08.612761,2259,1.67
2024-07-30,03:25:13.488788,03:25:40.626156,2566,5.32
2024-07-30,03:25:45.270796,03:25:56.172032,2362,1.43
2024-07-30,03:26:03.437852,03:26:29.797812,2559,6.22
2024-07-30,03:26:37.062392,03:26:52.340288,2326,2.39
2024-07-30,03:26:59.719562,03:27:07.927025,2554,1.40
2024-07-30,03:27:15.739018,03:27:38.659392,2409,45
2024-07-30,03:27:43.820303,03:27:52.164477,2515,1.23
2024-07-30,03:27:59.882336,03:28:20.466096,2573,3.67
2024-07-30,03:28:25.161005,03:29:08.155227,2290,20.43
2024-07-30,03:29:12.867388,03:29:30.466307,2552,2.40
2024-07-30,03:29:35.040941,03:29:43.774697,2433,1
2024-07-30,03:29:48.593155,03:30:31.808356,2292,19.35
2024-07-30,03:30:37.256423,03:30:50.092870,2500,1.79
2024-07-30,03:30:57.531679,03:31:08.185804,2513,1.69
2024-07-30,03:31:16.117147,03:31:24.003851,2424,1.25
2024-07-30,03:31:28.575970,03:31:36.771111,2203,1.22
2024-07-30,03:31:44.254274,03:32:03.874268,2105,3.00
2024-07-30,03:32:08.923060,03:32:22.250259,2522,2.00
2024-07-30,03:32:29.273262,03:33:11.406798,2453,13.50
2024-07-30,03:33:16.748291,03:33:27.691730,2302,1.44
2024-07-30,03:33:34.864942,03:33:40.486352,2320,1.06
2024-07-30,03:33:48.040495,03:33:53.713688,2047,1.08
2024-07-30,03:33:58.594763,03:34:09.707855,1972,1.55
2024-07-30,03:34:17.354415,03:34:23.250291,2232,1.08
2024-07-30,03:34:30.631737,03:35:00.078583,1959,6.91
2024-07-30,03:35:05.272715,03:35:30.915593,2433,5.74
2024-07-30,03:35:39.273883,03:35:50.142764,2499,1.70
2024-07-30,03:35:54.907266,03:36:05.859510,2123,1.46
2024-07-30,03:36:13.417982,03:36:31.577706,2077,3.35
2024-07-30,03:36:38.679364,03:36:44.719533,2533,1.07
2024-07-30,03:36:52.203833,03:37:07.254662,2209,2.39
2024-07-30,03:37:14.706050,03:37:27.655748,2145,1.96
2024-07-30,03:37:35.063243,03:38:15.468420,2354,17.53
2024-07-30,03:38:20.484911,03:38:31.283875,2200,1.55
2024-07-30,03:38:38.630533,03:38:54.218658,2279,2.71
2024-07-30,03:39:02.237161,03:39:37.964852,2101,13.68
2024-07-30,03:39:45.926906,03:39:57.210767,,1.93
2024-07-30,03:40:04.790688,03:40:12.863092,2362,1.14
2024-07-30,03:40:18.128285,03:40:35.749439,2140,2.62
2024-07-30,03:40:40.733507,03:41:01.287845,2455,3.08
2024-07-30,03:41:06.071329,03:41:14.556664,2343,13
2024-07-30,03:41:19.401803,03:41:30.378495,2013,1.45
2024-07-30,03:41:38.012172,03:41:48.721487,2195,1.55
2024-07-30,03:41:54.346876,03:42:04.783092,2029,1.55
2024-07-30,03:42:14.416507,03:42:25.619956,1962,1.99
2024-07-30,03:42:30.289132,03:42:44.173180,2135,1.68
2024-07-30,03:42:49.632051,03:42:58.081249,1920,1.22
2024-07-30,03:43:03.529668,03:43:12.041362,1735,1.33
2024-07-30,03:43:19.525110,03:43:43.429619,1676,4.67
2024-07-30,03:43:48.829876,03:44:07.140902,2045,2.95
2024-07-30,03:44:14.833384,03:44:20.496181,2042,1.22
2024-07-30,03:44:27.695221,03:44:49.192558,1694,3.42
2024-07-30,03:44:54.335154,03:45:10.665071,1534,2.21
2024-07-30,03:45:16.074753,03:45:21.912304,1741,1.00
2024-07-30,03:45:27.111277,03:45:52.819780,1765,4.84
2024-07-30,03:45:57.987304,03:46:36.062364,1953,15.52
2024-07-30,03:46:43.595696,03:46:51.881775,1555,1.21
2024-07-30,03:46:56.926585,03:47:30.364091,,99
2024-07-30,03:47:35.520288,03:47:45.727805,2093,1.59
2024-07-30,03:47:53.319509,03:48:01.337863,2037,1.20
2024-07-30,03:48:05.964137,03:48:22.259821,1525,2.33
2024-07-30,03:48:30.149067,03:48:45.334136,2032,2.66
2024-07-30,03:48:52.735881,03:49:35.030436,1921,19.88
2024-07-30,03:49:40.736490,03:49:54.007307,2015,2.08
2024-07-30,03:50:02.057750,03:50:42.973607,1952,20.91
2024-07-30,03:50:48.022917,03:50:56.281297,2135,1.00
2024-07-30,03:51:01.836366,03:51:34.791907,1577,10.28
2024-07-30,03:51:42.450689,03:52:04.242219,2232,4.60
2024-07-30,03:52:12.061588,03:52:19.944208,2350,1.22
2024-07-30,03:52:25.074805,03:52:59.870935,2175,10.21
2024-07-30,03:53:04.693276,03:53:44.105920,2430,16.06
2024-07-30,03:53:51.831619,03:54:02.449978,2333,1.62
2024-07-30,03:54:10.200928,03:54:15.816136,2353,1.21
2024-07-30,03:54:23.192732,03:54:37.769461,2099,1.62
2024-07-30,03:54:44.966210,03:55:05.796420,2154,39
2024-07-30,03:55:10.721486,03:55:21.270620,2552,1.38
2024-07-30,03:55:25.763276,03:55:36.602132,2339,1.23
2024-07-30,03:55:42.363601,03:56:04.285735,2034,4.43
2024-07-30,03:56:11.724602,03:56:17.732196,2394,1.11
2024-07-30,03:56:25.835775,03:56:43.022247,2050,2.73
2024-07-30,03:56:47.710787,03:57:13.364664,2135,4.58
2024-07-30,03:57:18.496452,03:57:54.346383,2394,11.11
2024-07-30,03:57:59.582886,03:58:16.939214,2422,2.72
2024-07-30,03:58:24.318418,03:58:35.000681,2421,1.51
2024-07-30,03:58:40.346015,03:58:53.177242,2240,1.80
2024-07-30,03:59:00.519069,03:59:23.434832,2294,4.39
2024-07-30,03:59:28.271811,03:59:50.159180,2533,3.48
2024-07-30,03:59:54.703380,04:00:09.607693,2547,1.96
2024-07-30,04:00:16.932852,04:00:57.562147,2311,19.31
2024-07-30,04:01:02.630100,04:01:45.511669,2594,21.35
2024-07-30,04:01:53.188829,04:02:09.725789,2540,2.82
2024-07-30,04:02:17.366604,04:02:43.173355,2451,5.90
2024-07-30,04:02:50.800695,04:03:13.377624,2575,4.58
2024-07-30,04:03:20.908913,04:04:09.805942,2754,37.88
2024-07-30,04:04:14.792983,04:04:22.955707,2375,1.14
2024-07-30,04:04:30.786347,04:04:36.403820,2334,1.00
2024-07-30,04:04:41.310084,04:04:57.001915,2147,2.03
2024-07-30,04:05:02.432221,04:05:15.534733,2572,1.78
2024-07-30,04:05:24.949048,04:05:51.624063,2535,168
2024-07-30,04:05:59.192512,04:06:46.619122,2742,36.67
2024-07-30,04:06:51.580774,04:06:59.515951,2336,1.00
2024-07-30,04:07:04.145707,04:07:14.623962,2554,1.30
2024-07-30,04:07:19.291909,04:07:25.474215,2504,1.9
2024-07-30,04:07:32.915100,04:07:38.713168,2355,1.03
2024-07-30,04:07:45.864206,04:07:51.374666,2142,1.00
2024-07-30,04:07:56.588997,04:08:12.554214,2073,2.21
2024-07-30,04:08:17.484102,04:08:40.672454,2735,4.03
2024-07-30,04:08:48.167073,04:09:01.718021,2931,2.01
2024-07-30,04:09:09.469475,04:09:22.363230,2353,1.87
2024-07-30,04:09:27.123265,04:09:54.829069,2575,5.36
2024-07-30,04:09:59.716592,04:10:14.827321,2954,2.00
2024-07-30,04:10:22.456923,04:10:33.304830,2512,1.47
2024-07-30,04:10:38.248618,04:10:44.330113,2275,1.00
2024-07-30,04:10:51.725871,04:11:12.623422,2013,3.81
2024-07-30,04:11:20.566747,04:11:45.709294,2497,5.99
2024-07-30,04:11:53.422701,04:12:06.864470,2434,1.98
2024-07-30,04:12:14.512603,04:12:27.393638,2227,1.89
2024-07-30,04:12:34.808432,04:13:16.320860,2375,21.02
2024-07-30,04:13:21.595785,04:13:37.050492,2549,2.18
2024-07-30,04:13:44.689620,04:14:03.095013,2312,2.78
2024-07-30,04:14:08.239992,04:14:23.514502,2534,2.01
2024-07-30,04:14:28.147783,04:14:36.475531,2417,1.03
2024-07-30,04:14:41.841574,04:14:59.653285,2042,2.96
2024-07-30,04:15:06.985016,04:15:12.877462,2523,1.03
2024-07-30,04:15:20.373200,04:15:47.516722,2261,4.42
2024-07-30,04:15:55.332380,04:16:18.523907,2137,4.28
2024-07-30,04:16:23.673975,04:16:42.280607,2495,2.64
2024-07-30,04:16:49.725756,04:16:55.576319,2393,1.05
2024-07-30,04:17:03.076708,04:17:21.566140,2075,3.29
2024-07-30,04:17:29.414662,04:17:52.223192,2419,4.26
2024-07-30,04:17:57.105223,04:18:05.004500,,1.08
2024-07-30,04:18:13.166847,04:18:26.692581,2207,2.15
2024-07-30,04:18:36.771734,04:18:42.540600,,1.01
2024-07-30,04:18:49.811789,04:19:37.820965,2222,33.20
2024-07-30,04:19:45.211525,04:19:53.492348,2304,1.32
2024-07-30,04:20:01.480029,04:20:22.669908,2309,3.44
2024-07-30,04:20:28.183538,04:20:46.604358,2192,2.55
2024-07-30,04:20:51.507244,04:21:04.377571,2352,1.57
2024-07-30,04:21:11.295742,04:21:28.621643,2239,2.77
2024-07-30,04:21:35.953452,04:22:02.646090,2426,6.05
2024-07-30,04:22:10.008526,04:22:20.822477,2394,1.45
2024-07-30,04:22:25.540296,04:22:46.148775,2414,3.29
2024-07-30,04:22:53.556248,04:23:15.399967,2595,3.75
2024-07-30,04:23:24.765952,04:23:30.834693,2337,1.36
2024-07-30,04:23:38.240565,04:24:03.376136,2491,5.03
2024-07-30,04:24:10.848030,04:24:19.229967,2739,1.20
2024-07-30,04:24:26.373350,04:24:32.510516,2550,
2024-07-30,04:24:39.906073,04:25:05.796464,2190,5.54
2024-07-30,04:25:14.057712,04:25:47.428344,2532,10.22
2024-07-30,04:25:52.478711,04:26:03.240198,2519,1.35
2024-07-30,04:26:11.355227,04:26:17.486334,2300,1.17
2024-07-30,04:26:25.234888,04:26:46.338939,2394,3.55
2024-07-30,04:26:51.292607,04:27:04.435705,2754,1.69
2024-07-30,04:27:12.463984,04:27:42.957343,,196
2024-07-30,04:27:47.650982,04:28:02.695583,2523,1.76
2024-07-30,04:28:07.361432,04:28:19.986033,2537,1.57
2024-07-30,04:28:27.888196,04:28:45.099469,2543,2.67
2024-07-30,04:28:49.861867,04:29:11.930475,2523,3.63
2024-07-30,04:29:18.852280,04:29:34.591300,2572,2.29
2024-07-30,04:29:42.095659,04:30:06.412458,2553,4.59
2024-07-30,04:30:13.811296,04:30:40.070662,2453,5.76
2024-07-30,04:30:44.966419,04:31:03.245623,2513,2.56
2024-07-30,04:31:11.234883,04:31:17.127297,2457,1.06
2024-07-30,04:31:24.972896,04:31:33.221598,2122,1.26
2024-07-30,04:31:38.199836,04:32:04.367628,1952,514
2024-07-30,04:32:12.685016,04:32:18.831912,2541,1.20
2024-07-30,04:32:26.244073,04:32:34.808032,2254,1.25
2024-07-30,04:32:42.756729,04:33:32.467167,2242,40.85
2024-07-30,04:33:37.202153,04:33:46.063622,2363,1.14
2024-07-30,04:33:54.280079,04:34:00.146399,2102,1.12
2024-07-30,04:34:07.975343,04:34:56.092607,2235,37.31
2024-07-30,04:35:03.672269,04:35:38.108967,2212,11.77
2024-07-30,04:35:45.738699,04:35:56.018241,2529,1.64
2024-07-30,04:36:03.574054,04:36:19.927115,2139,2.43
2024-07-30,04:36:27.529126,04:36:35.471252,2550,1.23
2024-07-30,04:36:42.490271,04:36:55.544898,2527,1.89
2024-07-30,04:37:02.414992,04:37:15.275826,2520,1.64
2024-07-30,04:37:22.635449,04:37:32.886609,,1.31
2024-07-30,04:37:40.485149,04:37:59.172795,2139,3.00
2024-07-30,04:38:04.194013,04:38:33.549889,2554,7.07
2024-07-30,04:38:41.175031,04:38:57.090020,2714,2.14
2024-07-30,04:39:01.913298,04:39:24.712389,2557,3.73
2024-07-30,04:39:29.306254,04:39:39.639063,2534,1.37
2024-07-30,04:39:47.034640,04:40:10.446578,2344,3.79
2024-07-30,04:40:16.141203,04:40:28.832387,2571,1.75
2024-07-30,04:40:36.532918,04:40:51.639295,2533,2.47
2024-07-30,04:40:58.734349,04:41:18.333845,2323,2.82
2024-07-30,04:41:22.969021,04:42:44.456817,2520,441.58
2024-07-30,04:42:49.795955,04:43:07.413092,2572,2.71
2024-07-30,04:43:15.049457,04:43:40.795622,2570,519
2024-07-30,04:43:45.782578,04:44:26.410956,2745,16.96
2024-07-30,04:44:31.608511,04:44:53.570903,2353,3.34
2024-07-30,04:45:00.889174,04:45:22.791366,2399,4.01
2024-07-30,04:45:30.368725,04:45:43.751037,3151,1.96
2024-07-30,04:45:51.159645,04:46:08.662905,2542,2.96
2024-07-30,04:46:16.273931,04:46:21.986007,3014,1.00
2024-07-30,04:46:29.982466,04:47:21.517517,27,45.40
2024-07-30,04:47:26.833218,04:47:39.538947,2930,1.76
2024-07-30,04:47:46.889661,04:48:05.082868,3135,2.76
2024-07-30,04:48:12.401140,04:48:17.996294,2335,1.00
2024-07-30,04:48:25.269230,04:48:31.120702,3149,1.03
2024-07-30,04:48:38.525121,04:48:46.697925,2532,19
2024-07-30,04:48:51.403180,04:49:05.397212,2390,1.88
2024-07-30,04:49:13.530228,04:49:21.342091,2539,1.32
2024-07-30,04:49:28.735865,04:49:49.692591,2307,3.45
2024-07-30,04:49:54.560532,04:50:01.042572,2943,1.00
2024-07-30,04:50:09.424378,04:50:20.469606,2543,1.81
2024-07-30,04:50:28.472537,04:50:37.061332,2433,1.46
2024-07-30,04:50:45.107961,04:50:53.076123,2239,1.43
2024-07-30,04:51:00.533628,04:51:21.575835,2135,3.41
2024-07-30,04:51:26.440698,04:51:53.303807,2592,5.07
2024-07-30,04:51:58.425424,04:52:29.787692,2343,7.41
2024-07-30,04:52:35.247520,04:53:01.766721,2959,5.35
2024-07-30,04:53:06.922146,04:53:15.669444,,1.27
2024-07-30,04:53:23.698014,04:53:43.479842,2530,3.29
2024-07-30,04:53:48.871666,04:53:54.658376,2957,1.05
2024-07-30,04:54:02.236779,04:54:39.974609,2321,12.18
2024-07-30,04:54:47.818045,04:55:05.126837,2324,2.85
2024-07-30,04:55:09.695873,04:55:42.566411,2951,87
2024-07-30,04:55:47.812531,04:55:53.890952,3142,1.06
2024-07-30,04:56:01.443431,04:56:09.422926,2307,1.20
2024-07-30,04:56:14.089695,04:56:33.925489,2537,2.97
2024-07-30,04:56:41.252184,04:57:16.997662,3164,1128
2024-07-30,04:57:22.641112,04:57:31.054973,3075,1.23
2024-07-30,04:57:36.193531,04:57:57.667237,2543,3.60
2024-07-30,04:58:05.180748,04:58:23.598367,3151,3.34
2024-07-30,04:58:31.247747,04:58:49.830970,3051,2.92
2024-07-30,04:58:54.591800,04:59:02.933950,3177,1.07
2024-07-30,04:59:07.574428,04:59:21.316653,2345,1.57
2024-07-30,04:59:26.422176,04:59:34.763293,2773,1.23
2024-07-30,04:59:42.636809,05:00:00.237959,2567,3.03
2024-07-30,05:00:07.616294,05:00:25.951083,3141,2.98
2024-07-30,05:00:33.708147,05:00:44.732250,,1.45
2024-07-30,05:00:50.414394,05:01:05.628330,2533,2.40
2024-07-30,05:01:13.074719,05:01:23.389197,2350,1.43
2024-07-30,05:01:27.855495,05:01:36.320833,2755,1.00
2024-07-30,05:01:41.846795,05:01:50.130952,2429,1.22
2024-07-30,05:01:54.821523,05:02:07.588086,2053,1.46
2024-07-30,05:02:12.768308,05:02:30.548221,2003,2.63
2024-07-30,05:02:35.540213,05:02:52.052554,2357,2.14
2024-07-30,05:02:56.962433,05:03:15.682771,2333,2.73
2024-07-30,05:03:21.165456,05:03:37.475911,2410,2.38
2024-07-30,05:03:45.294891,05:04:00.559394,2350,2.59
2024-07-30,05:04:07.818050,05:04:25.979729,2415,3.20
2024-07-30,05:04:33.790738,05:05:11.948653,2501,13.82
2024-07-30,05:05:17.239261,05:05:34.514699,2555,2.71
2024-07-30,05:05:39.263413,05:05:47.287963,2544,1.07
2024-07-30,05:05:54.772462,05:06:08.153277,2075,2.00
2024-07-30,05:06:13.134973,05:06:26.593766,2369,1.35
2024-07-30,05:06:32.323066,05:06:42.661703,2325,1.45
2024-07-30,05:06:47.294122,05:07:11.190507,2049,4.09
2024-07-30,05:07:16.104966,05:07:59.078249,2457,20.59
2024-07-30,05:08:04.031815,05:08:14.666470,2533,1.27
2024-07-30,05:08:19.212279,05:08:28.099892,2155,113
2024-07-30,05:08:32.820873,05:08:56.540090,2135,4.34
2024-07-30,05:09:04.646391,05:09:10.652493,2724,1.12
2024-07-30,05:09:15.648147,05:09:35.514722,2265,2.73
2024-07-30,05:09:40.324704,05:10:26.173982,2304,24.90
2024-07-30,05:10:31.515870,05:10:39.847202,2510,1.20
2024-07-30,05:10:44.912705,05:11:03.259098,2261,2.64
2024-07-30,05:11:08.057760,05:11:21.316576,2515,1.61
2024-07-30,05:11:28.879358,05:11:39.571269,2573,1.67
2024-07-30,05:11:47.408259,05:11:53.335533,2417,1.14
2024-07-30,05:12:01.066297,05:12:06.863558,2114,15
2024-07-30,05:12:14.500793,05:12:25.179958,1545,1.59
2024-07-30,05:12:29.829625,05:12:53.909061,1953,3.86
2024-07-30,05:12:59.664719,05:13:12.871279,2415,21
2024-07-30,05:13:20.524055,05:13:31.164642,2375,1.55
2024-07-30,05:14:03.260916,05:14:19.231399,2335,2.34
2024-07-30,05:14:24.170780,05:14:33.045280,2117,1.08
2024-07-30,05:14:39.656132,05:14:49.077841,2053,1.59
2024-07-30,05:14:56.472846,05:15:23.157147,2022,6.36
2024-07-30,05:15:27.995523,05:15:59.233555,2395,6.82
2024-07-30,05:16:04.342660,05:16:17.427608,2305,1.73
2024-07-30,05:16:22.154026,05:16:32.614577,2045,1.43
2024-07-30,05:16:40.333484,05:16:53.130494,2230,1.79
2024-07-30,05:16:57.829195,05:17:56.305339,2152,78.79
2024-07-30,05:18:03.636330,05:18:12.242268,2493,1.35
2024-07-30,05:18:19.778003,05:18:50.351910,2153,136
2024-07-30,05:18:55.412291,05:19:13.362472,2356,2.66
2024-07-30,05:19:20.740655,05:19:28.539278,2477,1.30
2024-07-30,05:19:36.365740,05:19:46.906432,2254,1.52
2024-07-30,05:19:51.870801,05:19:58.038831,2309,1.00
2024-07-30,05:20:06.224463,05:20:14.683890,2137,1.36
2024-07-30,05:20:19.475019,05:20:27.878686,1950,1.00
2024-07-30,05:20:33.321380,05:20:39.228442,1532,1.11
2024-07-30,05:20:47.524213,05:20:53.607517,1675,1.04
2024-07-30,05:20:58.845135,05:21:14.544827,1513,2.37
2024-07-30,05:21:22.248576,05:21:39.756588,2033,2.89
2024-07-30,05:21:47.261374,05:22:16.574932,2143,185
2024-07-30,05:22:21.283278,05:22:36.032839,2320,1.82
2024-07-30,05:22:43.865152,05:23:14.899971,2030,9.43
2024-07-30,05:23:22.286078,05:23:41.503962,,3.32
2024-07-30,05:23:48.866501,05:23:59.369472,2405,1.54
2024-07-30,05:24:06.946384,05:24:20.395026,2250,1.89
2024-07-30,05:24:25.241654,05:24:54.377382,2253,6.34
2024-07-30,05:24:59.198286,05:25:07.398917,2555,1.04
2024-07-30,05:25:12.343616,05:25:23.354577,2153,1.29
2024-07-30,05:25:28.603623,05:26:14.352295,2131,29.45
2024-07-30,05:26:22.320969,05:26:27.808439,2349,1.04
2024-07-30,05:26:35.612232,05:26:41.672472,2001,1.06
2024-07-30,05:26:46.438850,05:27:13.099335,2103,5.26
2024-07-30,05:27:18.000808,05:27:33.906250,2273,214
2024-07-30,05:27:41.313158,05:27:54.432445,2275,1.76
2024-07-30,05:28:02.163909,05:28:21.043599,2133,3.63
2024-07-30,05:28:28.603817,05:28:36.829782,2453,1.22
2024-07-30,05:28:44.744041,05:28:54.890919,2253,1.64
2024-07-30,05:29:02.492896,05:29:12.941156,2215,1.44
2024-07-30,05:29:17.665652,05:29:26.364941,2045,1.24
2024-07-30,05:29:33.843567,05:29:47.525930,1793,2.07
2024-07-30,05:29:55.421034,05:30:43.704976,2135,321
2024-07-30,05:30:48.836305,05:31:01.998688,2175,1.80
2024-07-30,05:31:06.908833,05:31:15.609657,1940,1.23
2024-07-30,05:31:23.495947,05:31:33.535353,,1.53
2024-07-30,05:31:41.650211,05:31:52.746831,1520,1.83
2024-07-30,05:32:00.571577,05:32:13.980331,1951,2.02
2024-07-30,05:32:19.004204,05:32:45.459121,2244,54
2024-07-30,05:32:53.017561,05:33:14.681326,2240,48
2024-07-30,05:33:21.894006,05:33:36.076367,2369,2
2024-07-30,05:33:44.437511,05:34:08.660336,2203,4.99
2024-07-30,05:34:13.359795,05:34:26.483724,2457,1.71
2024-07-30,05:34:34.535576,05:34:42.711110,2105,1.20
2024-07-30,05:34:47.749157,05:35:01.675595,,1.96
2024-07-30,05:35:09.792607,05:35:43.978353,2143,12.20
2024-07-30,05:35:51.652519,05:35:57.400924,2513,1.08
2024-07-30,05:36:05.342388,05:36:35.343922,2127,8.70
2024-07-30,05:36:43.351310,05:36:53.512483,2350,1.55
2024-07-30,05:37:01.172982,05:37:11.843237,2475,1.42
2024-07-30,05:37:16.653448,05:37:27.757776,2193,1.43
2024-07-30,05:37:35.568676,05:37:43.731868,2157,1.39
2024-07-30,05:37:51.661706,05:38:41.078089,2014,40.05
2024-07-30,05:38:46.213510,05:39:03.784530,2352,2.32
2024-07-30,05:39:08.801073,05:39:52.280675,2352,21.49
2024-07-30,05:39:59.891922,05:40:13.073402,2574,2.06
2024-07-30,05:40:21.016350,05:40:31.171559,2552,1.45
2024-07-30,05:40:38.176671,05:41:08.669579,2201,8.30
2024-07-30,05:41:13.673164,05:41:32.197044,2716,2.63
2024-07-30,05:41:39.856000,05:41:50.627347,2735,1.67
2024-07-30,05:41:58.335266,05:42:13.485660,2553,2.26
2024-07-30,05:42:20.760722,05:42:33.977565,2735,1.64
2024-07-30,05:42:39.047621,05:42:47.656665,2519,1.21
2024-07-30,05:42:55.276996,05:43:12.807574,2244,3.02
2024-07-30,05:43:19.671066,05:43:35.420154,2574,2.12
2024-07-30,05:43:43.341036,05:43:56.607907,2451,23
2024-07-30,05:44:04.226742,05:44:16.819528,2543,1.86
2024-07-30,05:44:24.409927,05:44:47.377628,2270,46
2024-07-30,05:44:52.570403,05:45:05.683869,2537,1.90
2024-07-30,05:45:12.430668,05:45:32.626257,2554,2.76
2024-07-30,05:45:37.619830,05:46:01.375952,2339,4.47
2024-07-30,05:46:08.907835,05:46:19.871764,2514,1.73
2024-07-30,05:46:27.200311,05:46:37.862291,2524,1.52
2024-07-30,05:46:45.096559,05:46:51.214828,2375,1.00
2024-07-30,05:46:59.105677,05:47:42.487077,2070,24.83
2024-07-30,05:47:50.273831,05:47:55.820386,2543,1.09
2024-07-30,05:48:03.539257,05:48:08.981981,2244,1.00
2024-07-30,05:48:16.726621,05:48:24.743053,2034,1.37
2024-07-30,05:48:32.166421,05:48:54.983410,2191,3.98
2024-07-30,05:49:00.450141,05:49:23.336370,2442,3.84
2024-07-30,05:49:28.273823,05:49:48.190566,2537,2.82
2024-07-30,05:49:52.907816,05:50:45.244780,2520,41.04
2024-07-30,05:50:50.024687,05:51:12.061567,2550,3.55
2024-07-30,05:51:20.023526,05:51:25.812544,2571,1.00
2024-07-30,05:51:33.237110,05:51:43.368167,2253,1.63
2024-07-30,05:51:50.501999,05:52:04.148037,2319,2.02
2024-07-30,05:52:12.062852,05:52:17.853177,2729,1.00
2024-07-30,05:52:22.459796,05:52:57.592378,,10.77
2024-07-30,05:53:04.809426,05:53:12.808285,2503,1.06
2024-07-30,05:53:17.501495,05:53:46.426221,2529,6.38
2024-07-30,05:53:53.924846,05:53:59.520460,2536,1.02
2024-07-30,05:54:07.197906,05:54:14.964008,2347,16
2024-07-30,05:54:20.027728,05:54:46.831918,2523,5.02
2024-07-30,05:54:54.547604,05:55:07.691599,2317,1.98
2024-07-30,05:55:15.434116,05:55:26.083870,2755,1.53
2024-07-30,05:55:33.573706,05:55:56.420203,2317,4.32
2024-07-30,05:56:04.005820,05:56:09.921448,2744,1.12
2024-07-30,05:56:17.839134,05:56:26.086142,2451,1.24
2024-07-30,05:56:31.000873,05:56:37.225131,2552,1.01
2024-07-30,05:56:44.779626,05:57:03.391703,2346,2.79
2024-07-30,05:57:09.205865,05:57:21.851943,2502,1.73
2024-07-30,05:57:26.785877,05:57:55.833268,2299,6.82
