Date,Start Time,End Time,Total Bets,Value
2024-07-22,11:18:27.982708,11:18:49.012322,4433,3.08
2024-07-22,11:18:56.054629,11:19:05.744111,5157,1.39
2024-07-22,11:19:12.547273,11:19:28.567128,4059,1.59
2024-07-22,11:19:35.102674,11:19:42.724495,4145,1.22
2024-07-22,11:19:49.354768,11:19:59.134395,3992,16
2024-07-22,11:20:06.037687,11:20:19.886239,3592,2.06
2024-07-22,11:20:26.467868,11:20:40.292490,4032,1.68
2024-07-22,11:20:46.565291,11:20:55.894933,,1.20
2024-07-22,11:21:04.093125,11:21:20.204987,3227,2.04
2024-07-22,11:21:26.777200,11:21:54.812498,3332,5.41
2024-07-22,11:22:01.664749,11:22:19.107833,,22
2024-07-22,11:22:27.614752,11:22:39.400828,3579,1.33
2024-07-22,11:22:45.964365,11:23:19.744920,3247,8.78
2024-07-22,11:23:26.361145,11:23:33.859455,4105,13
2024-07-22,11:23:40.237485,11:23:52.239349,3910,1.30
2024-07-22,11:23:58.867229,11:24:21.829941,,3.71
2024-07-22,11:24:29.106458,11:24:40.852290,3597,1.54
2024-07-22,11:24:47.483587,11:25:01.760900,3456,1.69
2024-07-22,11:25:08.932623,11:25:18.686385,3561,1.40
2024-07-22,11:25:25.603494,11:25:37.194324,3173,1.48
2024-07-22,11:25:43.911323,11:26:00.475891,3013,2.00
2024-07-22,11:26:05.036882,11:26:19.866599,3290,1.89
2024-07-22,11:26:26.432569,11:26:45.554567,3023,2.48
2024-07-22,11:26:50.201415,11:27:04.619995,3023,1.96
2024-07-22,11:27:11.794228,11:27:19.346411,3202,12
2024-07-22,11:27:26.016064,11:27:35.698849,2721,1.30
2024-07-22,11:27:42.222901,11:27:58.748874,2452,2.58
2024-07-22,11:28:05.662874,11:28:21.591480,2371,2.08
2024-07-22,11:28:28.194940,11:28:37.430584,2353,1.27
2024-07-22,11:28:44.032921,11:28:54.061229,2404,1.25
2024-07-22,11:29:00.803083,11:29:10.655935,2235,1.43
2024-07-22,11:29:16.696902,11:29:26.872726,2306,1.24
2024-07-22,11:29:34.247230,11:30:02.060558,2036,154
2024-07-22,11:30:08.594344,11:30:40.066018,2332,66
2024-07-22,11:30:44.517201,11:31:08.179107,3140,3.79
2024-07-22,11:31:16.041198,11:31:31.170469,3150,2.34
2024-07-22,11:31:38.767417,11:31:46.327561,3133,1.07
2024-07-22,11:31:50.789015,11:32:29.180081,2552,12.85
2024-07-22,11:32:36.255891,11:32:57.703246,3542,3.57
2024-07-22,11:33:05.086592,11:33:21.563504,3477,2.56
2024-07-22,11:33:28.117616,11:33:56.384431,3339,6.98
2024-07-22,11:34:02.928413,11:34:27.107609,3737,4.17
2024-07-22,11:34:35.502929,11:34:42.778914,4033,1.09
2024-07-22,11:34:49.191002,11:34:56.725819,3425,13
2024-07-22,11:35:03.350851,11:35:18.583170,,26
2024-07-22,11:35:25.437104,11:35:33.327739,3529,1.00
2024-07-22,11:35:37.806250,11:35:45.457089,3250,1.03
2024-07-22,11:35:52.009250,11:36:18.565247,2993,5.92
2024-07-22,11:36:24.962922,11:36:37.100029,3559,1.46
2024-07-22,11:36:43.904388,11:36:49.294549,3130,1.03
2024-07-22,11:36:55.944197,11:37:08.463256,3165,1.77
2024-07-22,11:37:17.770821,11:37:59.639639,,22.62
2024-07-22,11:38:06.321033,11:38:13.731892,3313,1.08
2024-07-22,11:38:20.504665,11:38:42.328334,3037,3.62
2024-07-22,11:38:49.373131,11:39:03.479628,3275,27
2024-07-22,11:39:12.962275,11:39:29.578232,3575,23
2024-07-22,11:39:36.314970,11:39:47.668730,3477,1.49
2024-07-22,11:39:54.096520,11:40:01.744334,3134,16
2024-07-22,11:40:07.985392,11:40:23.956022,2725,1.92
2024-07-22,11:40:30.689372,11:40:53.376162,3199,36
2024-07-22,11:40:59.921000,11:41:07.658823,3572,1.00
2024-07-22,11:41:14.287310,11:41:19.983650,2973,1.00
2024-07-22,11:41:26.879150,11:41:57.573393,2512,8.33
2024-07-22,11:42:04.198024,11:42:23.080886,,2.48
2024-07-22,11:42:27.893136,11:42:50.254334,3197,3.59
2024-07-22,11:42:57.383615,11:43:37.826374,3295,190
2024-07-22,11:43:44.461670,11:43:53.946871,3439,15
2024-07-22,11:44:00.288730,11:44:17.018097,,27
2024-07-22,11:44:23.688456,11:44:39.777241,3522,2.48
2024-07-22,11:44:46.263835,11:44:54.064303,3701,1.09
2024-07-22,11:45:00.854238,11:45:12.799653,3241,1.53
2024-07-22,11:45:19.590147,11:45:32.110299,3205,1.79
2024-07-22,11:45:41.430910,11:46:00.421515,3333,1.99
2024-07-22,11:46:08.924835,11:46:37.264332,3549,5.51
2024-07-22,11:46:42.190746,11:47:25.436470,3940,20.04
2024-07-22,11:47:33.364296,11:48:10.968240,3539,13.32
2024-07-22,11:48:15.629899,11:48:39.018709,4092,3.21
2024-07-22,11:48:45.754028,11:49:09.589062,3925,3.96
2024-07-22,11:49:16.845728,11:49:24.801471,4143,1.29
2024-07-22,11:49:31.999670,11:49:47.076360,3413,1.98
2024-07-22,11:49:54.314820,11:50:02.069939,3737,1.31
2024-07-22,11:50:08.789002,11:50:31.583371,,3.00
2024-07-22,11:50:41.094390,11:51:12.415683,4372,9.33
2024-07-22,11:51:21.656452,11:51:38.787417,4797,23
2024-07-22,11:51:46.516282,11:52:08.603519,4253,3.55
2024-07-22,11:52:15.508944,11:52:25.673415,4529,1.24
2024-07-22,11:52:32.797381,11:52:40.666191,3734,1
2024-07-22,11:52:47.648569,11:52:59.840364,3339,1.47
2024-07-22,11:53:07.452246,11:53:47.969015,3714,17.07
2024-07-22,11:53:52.505322,11:54:00.583931,4599,1.06
2024-07-22,11:54:07.371015,11:54:16.911031,4065,1.26
2024-07-22,11:54:25.140096,11:54:47.248574,3393,3.86
2024-07-22,11:54:53.615977,11:55:05.633087,4594,1.40
2024-07-22,11:55:12.522309,11:55:28.655238,3979,2.33
2024-07-22,11:55:35.955207,11:55:53.626679,3393,2.60
2024-07-22,11:56:00.583869,11:56:22.567933,3359,32
2024-07-22,11:56:31.165602,11:57:02.835188,3735,6.42
2024-07-22,11:57:07.478417,11:57:30.687105,4354,2.97
2024-07-22,11:57:37.097584,11:57:44.591329,4422,1
2024-07-22,11:57:51.079114,11:58:07.514879,3306,2.23
2024-07-22,11:58:14.132931,11:58:36.311635,4339,3.62
2024-07-22,11:58:42.810292,11:58:52.381504,4720,1.32
2024-07-22,11:58:58.807315,11:59:10.921097,4090,18
2024-07-22,11:59:15.809516,11:59:23.686640,3700,1.00
2024-07-22,11:59:30.514730,12:00:03.588823,3471,8.80
2024-07-22,12:00:10.347519,12:00:22.237306,4561,1.69
2024-07-22,12:00:31.312554,12:00:40.716856,4122,1.27
2024-07-22,12:00:49.467889,12:01:35.310474,3553,26.94
2024-07-22,12:01:42.059011,12:01:49.609333,4170,12
2024-07-22,12:01:56.059585,12:02:07.816606,3433,1.42
2024-07-22,12:02:14.678738,12:02:24.767129,3301,1.56
2024-07-22,12:02:31.477906,12:02:39.760709,3739,114
2024-07-22,12:02:46.450121,12:03:09.413080,3414,3.96
2024-07-22,12:03:15.877318,12:03:42.049084,3939,3.04
2024-07-22,12:03:48.540646,12:03:56.017525,4130,1.07
2024-07-22,12:04:03.041843,12:04:26.718322,3232,4.35
2024-07-22,12:04:33.140818,12:04:43.583427,3903,1.42
2024-07-22,12:04:53.668199,12:05:09.268873,3775,2.41
2024-07-22,12:05:15.904972,12:05:56.834977,3430,16.91
2024-07-22,12:06:04.234101,12:06:22.514034,3913,2.98
2024-07-22,12:06:28.884974,12:06:45.206566,3915,28
2024-07-22,12:06:51.518134,12:07:23.468349,3759,195
2024-07-22,12:07:29.673396,12:07:50.414777,4103,1.79
2024-07-22,12:07:57.157373,12:08:06.936087,3340,1.20
2024-07-22,12:08:13.977524,12:08:25.245091,3333,1.47
2024-07-22,12:08:31.347981,12:08:47.323020,3432,2.08
2024-07-22,12:08:53.920784,12:09:17.634013,4031,4.49
2024-07-22,12:09:24.744055,12:09:43.074086,4377,2.72
2024-07-22,12:09:49.396925,12:10:09.803869,4111,3.02
2024-07-22,12:10:16.091842,12:11:15.555599,4266,76.27
2024-07-22,12:11:20.500881,12:11:36.916784,4325,2.22
2024-07-22,12:11:46.445197,12:11:56.256105,4190,1.37
2024-07-22,12:12:03.568364,12:12:28.558112,3435,5.76
2024-07-22,12:12:35.136224,12:12:42.960855,4513,1
2024-07-22,12:12:49.749754,12:12:59.665422,4290,1.32
2024-07-22,12:13:06.179381,12:13:26.137865,3594,2.76
2024-07-22,12:13:33.202859,12:13:45.126936,4567,1.82
2024-07-22,12:13:53.680798,12:14:03.355088,4155,1.43
2024-07-22,12:14:10.142998,12:14:21.971673,4243,1.58
2024-07-22,12:14:28.426050,12:14:53.397189,3542,4.38
2024-07-22,12:15:00.091479,12:15:07.749249,4425,1.26
2024-07-22,12:15:16.650171,12:15:29.976434,3339,1.90
2024-07-22,12:15:36.395149,12:15:43.825799,3321,1.05
2024-07-22,12:15:50.419662,12:16:42.928504,3512,36.50
2024-07-22,12:16:47.278892,12:17:07.407747,4033,2.71
2024-07-22,12:17:14.756457,12:17:22.072078,4073,1
2024-07-22,12:17:28.506901,12:17:43.076550,3356,1.75
2024-07-22,12:17:49.621496,12:17:59.170312,3353,1.00
2024-07-22,12:18:05.818749,12:18:17.698222,3374,1.63
2024-07-22,12:18:24.206868,12:18:38.432710,3545,1.93
2024-07-22,12:18:48.939983,12:19:03.034445,3540,1.53
2024-07-22,12:19:10.163901,12:19:26.376977,3355,2.33
2024-07-22,12:19:33.036075,12:19:39.999701,,1.05
2024-07-22,12:19:46.050651,12:20:32.016510,3115,23.86
2024-07-22,12:20:36.407621,12:20:52.169693,3501,1.92
2024-07-22,12:20:58.964009,12:21:04.332797,3523,1.04
2024-07-22,12:21:11.821461,12:21:26.076318,3059,1.93
2024-07-22,12:21:32.614993,12:21:50.934274,3351,2.60
2024-07-22,12:21:57.278847,12:22:11.709004,3562,1.76
2024-07-22,12:22:18.528669,12:22:26.095433,3333,1.05
2024-07-22,12:22:32.640019,12:22:48.181737,2337,26
2024-07-22,12:22:54.492540,12:23:12.901362,3131,2.15
2024-07-22,12:23:19.835526,12:23:27.081838,3191,1.17
2024-07-22,12:23:33.540016,12:23:40.994444,2686,1.00
2024-07-22,12:23:47.559845,12:24:33.812092,2575,31.88
2024-07-22,12:24:40.508628,12:24:49.887154,3140,1.32
2024-07-22,12:24:58.689506,12:25:13.073537,2749,2.00
2024-07-22,12:25:19.433204,12:26:08.770854,2374,36.23
2024-07-22,12:26:15.750927,12:26:23.123664,3150,1
2024-07-22,12:26:29.866683,12:27:05.032394,2372,10.78
2024-07-22,12:27:09.796331,12:27:21.662628,,1.52
2024-07-22,12:27:30.135089,12:28:05.831655,3535,11.32
2024-07-22,12:28:12.314292,12:28:49.052922,3317,13.93
2024-07-22,12:28:55.795176,12:29:04.886204,3933,1.21
2024-07-22,12:29:16.350524,12:29:25.503458,3533,1.54
2024-07-22,12:29:36.559295,12:29:48.142297,3929,1.69
2024-07-22,12:29:54.976814,12:30:04.371998,3911,1.27
2024-07-22,12:30:10.657942,12:30:24.532094,3599,1.75
2024-07-22,12:30:31.852974,12:31:01.111051,3793,153
2024-07-22,12:31:07.426672,12:31:53.510416,4437,24.95
2024-07-22,12:32:00.093106,12:32:22.674005,4515,3.61
2024-07-22,12:32:29.022276,12:32:40.712351,4433,1.46
2024-07-22,12:32:46.964055,12:33:23.644332,,13.35
2024-07-22,12:33:30.129115,12:34:01.484183,4759,6.90
2024-07-22,12:34:08.135929,12:34:16.371586,4947,1.22
2024-07-22,12:34:26.998560,12:34:47.353762,4616,3.37
2024-07-22,12:34:53.915103,12:35:07.972022,5095,1.52
2024-07-22,12:35:15.026467,12:35:41.537934,5025,5.56
2024-07-22,12:35:48.031272,12:36:06.649046,4912,2.92
2024-07-22,12:36:13.418974,12:36:35.374475,5230,3.28
2024-07-22,12:36:42.096444,12:36:53.184202,,1.44
2024-07-22,12:36:59.257843,12:37:06.861414,4331,.41.05
2024-07-22,12:37:15.808935,12:37:54.014580,4370,13.55
2024-07-22,12:38:01.577557,12:38:29.438163,5435,5.67
2024-07-22,12:38:35.882364,12:38:45.505662,5322,15
2024-07-22,12:38:52.219403,12:39:12.504880,4393,3.52
2024-07-22,12:39:23.732669,12:39:35.306692,5492,1.45
2024-07-22,12:39:42.014476,12:40:13.179267,5377,230
2024-07-22,12:40:19.731191,12:40:33.439905,5213,1.69
2024-07-22,12:40:41.697628,12:40:49.230656,5745,1.00
2024-07-22,12:40:58.314962,12:41:12.876025,5139,2.27
2024-07-22,12:41:19.989442,12:41:53.444291,5561,9.07
2024-07-22,12:42:00.464774,12:42:46.936660,5324,21.37
2024-07-22,12:42:54.434523,12:43:15.152595,5575,3.27
2024-07-22,12:43:26.082346,12:43:36.533814,5641,1.48
2024-07-22,12:43:43.462897,12:43:59.927434,4575,2.08
2024-07-22,12:44:06.910322,12:44:18.152833,5535,1.35
2024-07-22,12:44:24.307038,12:44:43.796308,5533,2.87
2024-07-22,12:44:52.920748,12:45:13.337164,5221,3.61
2024-07-22,12:45:20.004076,12:45:41.326083,5592,3.45
2024-07-22,12:45:47.787623,12:46:07.599810,5523,2.90
2024-07-22,12:46:14.041069,12:46:30.583658,5753,2.00
2024-07-22,12:46:37.488069,12:46:53.312864,5512,2.03
2024-07-22,12:47:02.010905,12:47:09.018559,5593,1.00
2024-07-22,12:47:15.191259,12:47:40.478851,4919,4.87
2024-07-22,12:47:48.135116,12:48:45.268332,4725,49.26
2024-07-22,12:48:49.774835,12:49:01.761103,5951,1.38
2024-07-22,12:49:11.208314,12:49:24.812330,5504,24
2024-07-22,12:49:33.151467,12:49:57.808164,5959,4.41
2024-07-22,12:50:04.429211,12:50:21.023179,5153,2.25
2024-07-22,12:50:28.105898,12:51:09.373489,5123,17.55
2024-07-22,12:51:16.431079,12:51:56.572927,,133
2024-07-22,12:52:06.830082,12:52:12.224085,3433,1.08
2024-07-22,12:52:19.096498,12:52:27.058851,5393,1.04
2024-07-22,12:52:34.068313,12:52:46.285963,4905,1.33
2024-07-22,12:52:53.032951,12:53:34.994974,4930,180
2024-07-22,12:53:40.141167,12:53:51.343543,,1.39
2024-07-22,12:54:01.514878,12:54:17.603039,,2.64
2024-07-22,12:54:29.983895,12:54:42.907140,3545,1.42
2024-07-22,12:54:50.234976,12:55:47.483443,3557,70.28
2024-07-22,12:55:55.080295,12:56:09.942339,3337,1.95
2024-07-22,12:56:19.366392,12:56:36.581334,8673,2.28
2024-07-22,12:56:44.491585,12:56:51.992463,,1.00
2024-07-22,12:56:58.790678,12:57:09.099212,6761,1.00
2024-07-22,12:57:17.151784,12:57:59.514250,,20.61
2024-07-22,12:58:06.950351,12:58:25.910657,3751,2.73
2024-07-22,12:58:33.406025,12:58:41.939940,3539,1.20
2024-07-22,12:58:53.996017,12:59:32.747380,5132,162
2024-07-22,12:59:40.138738,12:59:48.290807,3915,1.00
2024-07-22,12:59:55.840429,13:00:11.037265,3711,1.52
2024-07-22,13:00:21.728242,13:00:35.758887,8653,28
2024-07-22,13:00:45.906426,13:00:58.802145,7145,1.53
2024-07-22,13:01:09.174860,13:01:14.541272,3575,1.00
2024-07-22,13:01:21.491814,13:01:33.643703,3272,1.40
2024-07-22,13:01:41.000497,13:01:49.435439,5753,1.01
2024-07-22,13:01:56.998545,13:02:34.764375,5110,12.66
2024-07-22,13:02:41.767974,13:02:51.521035,3033,1.00
2024-07-22,13:02:58.177109,13:03:51.120017,5433,42.24
2024-07-22,13:03:58.033135,13:04:23.447643,5313,3.29
2024-07-22,13:04:30.093650,13:04:49.969106,5532,2.59
2024-07-22,13:04:58.800869,13:05:08.383129,5547,1.49
2024-07-22,13:05:16.939813,13:05:33.134001,5433,2.06
2024-07-22,13:05:39.983040,13:05:58.371443,5923,2.44
2024-07-22,13:06:04.743948,13:06:15.939816,,1.00
2024-07-22,13:06:23.945348,13:06:57.805394,5663,8.79
2024-07-22,13:07:06.897145,13:07:14.131746,,1.01
2024-07-22,13:07:22.521468,13:07:46.621765,,2.65
2024-07-22,13:07:53.710048,13:08:08.579007,,1.40
2024-07-22,13:08:15.610943,13:08:23.121434,,1.08
2024-07-22,13:08:37.190843,13:08:47.346851,5574,1.35
2024-07-22,13:08:56.689347,13:09:14.379166,5073,2.34
2024-07-22,13:09:21.615362,13:09:52.257880,5451,7.15
2024-07-22,13:09:57.191511,13:10:08.029787,5741,1.33
2024-07-22,13:10:20.575546,13:10:39.994950,5153,37
2024-07-22,13:10:46.802408,13:10:56.192423,5532,1.26
2024-07-22,13:11:02.558342,13:11:20.512196,,1.90
2024-07-22,13:11:29.138459,13:11:36.815779,5135,19
2024-07-22,13:11:43.492327,13:11:51.311188,4322,1.09
2024-07-22,13:12:00.488124,13:12:19.217187,4245,2.47
2024-07-22,13:12:25.640948,13:12:38.597132,4771,1.27
2024-07-22,13:12:48.793130,13:13:03.148335,4166,1.25
2024-07-22,13:13:11.666075,13:13:25.410898,3590,1.54
2024-07-22,13:13:31.244778,13:13:43.316521,3561,1.47
2024-07-22,13:13:49.250902,13:14:04.139123,3541,2.09
2024-07-22,13:14:14.723094,13:14:26.087226,3599,1.33
2024-07-22,13:14:34.235391,13:14:47.927232,3033,1.65
2024-07-22,13:14:55.339327,13:15:03.958009,2952,12
2024-07-22,13:15:09.472515,13:15:18.683777,2757,1.00
2024-07-22,13:15:26.879610,13:15:45.527646,2359,2.78
2024-07-22,13:15:53.730327,13:16:19.899249,2939,5.70
2024-07-22,13:16:26.799313,13:16:59.848382,,9.91
2024-07-22,13:17:07.407721,13:17:21.291143,3533,1.89
2024-07-22,13:17:28.890648,13:17:50.210577,3412,2.89
2024-07-22,13:17:56.310409,13:18:47.693092,3739,34.77
2024-07-22,13:18:53.088670,13:19:10.079453,4174,2.32
2024-07-22,13:19:17.899579,13:19:26.730705,4055,1.22
2024-07-22,13:19:36.063581,13:19:44.718545,3715,1.34
2024-07-22,13:19:50.107438,13:20:09.572185,3439,2.25
2024-07-22,13:20:15.005404,13:20:34.750461,4031,2.80
2024-07-22,13:20:43.815704,13:20:58.063071,4167,1.95
2024-07-22,13:21:06.150049,13:21:27.902615,3591,3.50
2024-07-22,13:21:36.078562,13:21:44.720899,4415,1.22
2024-07-22,13:21:52.582289,13:22:12.267730,4101,2.85
2024-07-22,13:22:17.928616,13:22:26.706883,3570,1.06
2024-07-22,13:22:35.120282,13:22:41.270584,4125,1.04
2024-07-22,13:22:49.473861,13:23:19.487681,3419,5.77
2024-07-22,13:23:25.106035,13:23:42.331852,4151,2.24
2024-07-22,13:23:51.100023,13:24:11.667423,3966,3.66
2024-07-22,13:24:21.064196,13:24:44.048508,4117,4.50
2024-07-22,13:24:48.834733,13:25:02.148322,4255,1.33
2024-07-22,13:25:07.676441,13:25:32.876248,3354,4.45
2024-07-22,13:25:38.673884,13:25:58.486293,4420,2.94
2024-07-22,13:26:06.614257,13:26:13.047688,4435,1.07
2024-07-22,13:26:20.555372,13:27:04.921984,3951,19.70
2024-07-22,13:27:11.322015,13:27:22.254070,4535,1.39
2024-07-22,13:27:29.701188,13:28:00.337955,4297,3
2024-07-22,13:28:05.249080,13:28:13.560208,4274,16
2024-07-22,13:28:28.143176,13:29:04.897450,4701,10.47
2024-07-22,13:29:10.102380,13:29:31.251379,4305,2.51
2024-07-22,13:29:38.288584,13:30:20.963806,4312,16.89
2024-07-22,13:30:28.151317,13:30:42.863678,4957,22
2024-07-22,13:30:50.926638,13:31:06.002518,4914,2.35
2024-07-22,13:31:12.542026,13:31:40.025410,4930,5.40
2024-07-22,13:31:46.984324,13:31:54.299887,5219,1.02
2024-07-22,13:32:00.676559,13:32:22.492473,,3.42
2024-07-22,13:32:29.075166,13:32:46.732417,5233,2.22
2024-07-22,13:32:52.940278,13:33:00.572215,5351,1.06
2024-07-22,13:33:07.166552,13:33:46.913071,4333,13.89
2024-07-22,13:33:51.706554,13:34:50.931900,5351,76.59
2024-07-22,13:34:57.531298,13:35:11.211209,5207,1.79
2024-07-22,13:35:19.801294,13:35:27.505910,4931,1.01
2024-07-22,13:35:33.971799,13:35:54.776329,4554,3.28
2024-07-22,13:36:01.339573,13:36:20.613675,5684,2.73
2024-07-22,13:36:27.216140,13:36:49.602793,5499,35
2024-07-22,13:36:55.942023,13:37:05.698171,5751,1.31
2024-07-22,13:37:15.261201,13:37:26.011286,4971,1.65
2024-07-22,13:37:35.520579,13:37:42.899301,5327,1.25
2024-07-22,13:37:52.096931,13:38:21.159286,4373,28
2024-07-22,13:38:27.706170,13:38:46.494784,,2.89
2024-07-22,13:38:55.647086,13:39:05.726980,5768,1.58
2024-07-22,13:39:14.584067,13:39:21.982509,4996,1.09
2024-07-22,13:39:28.802951,13:39:38.365508,4511,1.14
2024-07-22,13:39:48.039250,13:40:35.460529,4752,29.79
2024-07-22,13:40:42.387897,13:40:58.579754,5574,1.97
2024-07-22,13:41:05.199357,13:41:17.389363,5104,1.38
2024-07-22,13:41:24.259678,13:41:46.965037,4512,3.79
2024-07-22,13:41:53.608121,13:42:47.071696,5453,49.98
2024-07-22,13:42:54.003862,13:43:19.015938,5329,4.53
2024-07-22,13:43:25.639171,13:43:35.528206,5515,1.29
2024-07-22,13:43:41.918525,13:43:57.157421,4357,2.09
2024-07-22,13:44:03.688914,13:44:13.639404,5557,1.09
2024-07-22,13:44:22.045072,13:44:47.471201,5494,3.81
2024-07-22,13:44:54.244635,13:45:10.396418,5155,2.67
2024-07-22,13:45:21.455868,13:45:41.061008,,2.31
2024-07-22,13:45:51.642547,13:46:01.317473,5753,1.50
2024-07-22,13:46:12.446560,13:46:23.807794,5473,1.46
2024-07-22,13:46:30.276141,13:46:37.607264,4993,1.07
2024-07-22,13:46:44.221116,13:47:03.275667,4599,2.39
2024-07-22,13:47:10.256650,13:47:24.557380,5618,2
2024-07-22,13:47:33.349409,13:48:02.290475,5457,5.38
2024-07-22,13:48:08.482231,13:48:46.622072,5435,196
2024-07-22,13:48:53.139513,13:49:07.032936,5476,1.33
2024-07-22,13:49:13.813458,13:49:21.841949,4701,1
2024-07-22,13:49:29.234639,13:49:36.622839,4440,1.21
2024-07-22,13:49:43.073899,13:50:01.611002,4335,2.87
2024-07-22,13:50:07.855428,13:50:35.953992,5743,5.22
2024-07-22,13:50:42.992062,13:50:52.317330,5592,1.30
2024-07-22,13:51:03.251733,13:51:08.991431,4323,1.10
2024-07-22,13:51:15.790526,13:51:25.600253,4403,1.27
2024-07-22,13:51:32.183071,13:51:40.109546,4373,1.22
2024-07-22,13:51:50.792970,13:52:39.775791,4207,33.57
2024-07-22,13:52:46.618265,13:52:56.272774,5233,1.11
2024-07-22,13:53:02.644160,13:53:21.312923,4253,2.47
2024-07-22,13:53:28.042657,13:53:40.052673,4742,18
2024-07-22,13:53:49.056925,13:53:56.477436,4514,16
2024-07-22,13:54:03.230529,13:54:15.651691,4154,1.50
2024-07-22,13:54:21.999191,13:54:38.842426,4194,2.00
2024-07-22,13:54:49.646839,13:55:07.932647,4293,1.78
2024-07-22,13:55:14.369492,13:55:21.960970,4159,1.00
2024-07-22,13:55:29.159525,13:55:51.781638,3377,3.54
2024-07-22,13:55:58.496376,13:56:06.274420,4217,1.26
2024-07-22,13:56:14.790030,13:56:28.867459,3373,1.68
2024-07-22,13:56:35.364562,13:56:41.078694,3530,1.00
2024-07-22,13:56:47.748879,13:56:55.139834,3512,1.02
2024-07-22,13:57:01.978670,13:57:13.358558,3151,1.52
2024-07-22,13:57:19.837824,13:57:54.778547,,9.46
2024-07-22,13:57:59.563596,13:58:17.553379,3721,2.48
2024-07-22,13:58:24.925840,13:58:54.415144,333,54
2024-07-22,13:59:00.962406,13:59:37.872754,3992,1158
2024-07-22,13:59:44.521022,13:59:52.410185,4000,1.21
2024-07-22,13:59:59.501388,14:00:42.365171,3354,19.94
2024-07-22,14:00:48.721749,14:01:04.820316,4037,1.30
2024-07-22,14:01:11.740196,14:01:31.447120,4035,3.07
2024-07-22,14:01:38.037131,14:02:08.284251,3933,7.1
2024-07-22,14:02:15.060552,14:02:30.722241,4554,1.31
2024-07-22,14:02:39.979047,14:02:45.531158,4152,12
2024-07-22,14:02:52.464240,14:03:04.329744,3517,1.59
2024-07-22,14:03:10.826759,14:03:32.752140,3555,3.20
2024-07-22,14:03:37.215647,14:04:04.050058,4570,4.48
2024-07-22,14:04:10.570118,14:04:22.712770,4566,1.45
2024-07-22,14:04:29.524571,14:04:50.180169,3542,3.05
2024-07-22,14:04:57.486496,14:05:09.327981,4453,1.52
2024-07-22,14:05:16.040647,14:05:27.639058,4290,1.20
2024-07-22,14:05:34.157048,14:05:47.862767,,1.62
2024-07-22,14:05:56.816501,14:06:23.919804,3735,5.18
2024-07-22,14:06:30.840076,14:07:01.010247,4355,8.02
2024-07-22,14:07:09.585287,14:07:25.781290,4541,2.39
2024-07-22,14:07:34.607220,14:07:50.949169,4272,1.86
2024-07-22,14:07:57.611453,14:08:13.999645,3543,2.26
2024-07-22,14:08:20.563477,14:08:52.340757,4149,6.32
2024-07-22,14:08:59.125297,14:09:21.339231,4751,3.67
2024-07-22,14:09:28.879635,14:10:37.779579,4530,193.73
2024-07-22,14:10:44.221499,14:10:55.189171,4333,1.40
2024-07-22,14:11:04.361753,14:11:29.215048,4143,5.18
2024-07-22,14:11:35.825207,14:11:46.806602,,1.44
2024-07-22,14:11:53.201683,14:13:08.667194,4334,223.35
2024-07-22,14:13:13.761242,14:13:45.042419,3999,3.99
2024-07-22,14:13:54.139829,14:14:10.266735,5353,2.01
2024-07-22,14:14:16.646384,14:14:42.116664,4543,4.32
2024-07-22,14:14:46.966150,14:15:00.758552,5523,1.83
2024-07-22,14:15:09.572185,14:15:19.755410,5150,1.25
2024-07-22,14:15:26.448971,14:16:11.919337,4479,16.77
2024-07-22,14:16:19.996514,14:16:48.239247,,129
2024-07-22,14:16:56.930539,14:17:17.471532,5959,3.54
2024-07-22,14:17:23.862190,14:17:37.573809,,1.55
2024-07-22,14:17:46.296979,14:18:09.085479,5013,45
2024-07-22,14:18:15.845991,14:18:36.098438,,3.25
2024-07-22,14:18:44.818340,14:18:55.533524,,1.22
2024-07-22,14:19:03.408185,14:19:25.912872,5559,3.46
2024-07-22,14:19:32.405129,14:19:52.507829,,2.97
2024-07-22,14:19:58.863958,14:20:22.824357,,3.60
2024-07-22,14:20:29.426612,14:20:36.832345,3223,15
2024-07-22,14:20:43.950102,14:21:11.440891,5494,5.70
2024-07-22,14:21:23.071205,14:21:59.496819,,11.63
2024-07-22,14:22:05.929061,14:22:29.097515,3511,3.31
2024-07-22,14:22:36.203585,14:22:41.501040,3057,3
2024-07-22,14:22:50.685781,14:22:56.014086,,1.00
2024-07-22,14:23:03.148880,14:23:14.776990,5213,1.44
2024-07-22,14:23:23.771718,14:23:42.151345,5243,2.87
2024-07-22,14:23:48.480321,14:24:00.125482,3323,1.33
2024-07-22,14:24:06.656822,14:24:20.486018,,1.63
2024-07-22,14:24:26.790301,14:24:52.026821,5110,49
2024-07-22,14:24:58.787995,14:25:12.549549,5530,1.70
2024-07-22,14:25:21.261501,14:25:40.027408,5413,2.55
2024-07-22,14:25:47.405058,14:27:13.035395,5323,707.15
2024-07-22,14:27:19.639044,14:27:33.881689,4164,1.28
2024-07-22,14:27:40.594312,14:27:54.719055,5159,1.89
2024-07-22,14:28:01.255431,14:28:14.803361,5517,1.63
2024-07-22,14:28:25.232923,14:28:43.891839,5515,2.62
2024-07-22,14:28:52.591391,14:29:06.327468,,1.09
2024-07-22,14:29:12.911213,14:29:30.233885,5159,2.09
2024-07-22,14:29:41.180068,14:29:51.161817,5353,1.26
