Date,Start Time,End Time,Total Bets,Value
2024-07-23,05:02:17.901177,05:02:21.719973,1322,1.00
2024-07-23,05:02:27.236850,05:03:05.606985,1107,15.53
2024-07-23,05:03:14.169902,05:03:20.430714,,1.12
2024-07-23,05:03:26.423109,05:03:36.024918,1314,1.58
2024-07-23,05:03:42.399790,05:04:01.325330,1227,2.94
2024-07-23,05:04:06.976596,05:04:14.055769,1375,1.11
2024-07-23,05:04:19.933852,05:04:43.432328,1211,4.24
2024-07-23,05:04:50.190971,05:04:56.063204,1245,1.14
2024-07-23,05:05:02.209931,05:05:10.736510,1335,1.47
2024-07-23,05:05:15.834036,05:05:31.091493,1225,1.71
2024-07-23,05:05:36.726689,05:05:42.870343,1202,1.09
2024-07-23,05:05:49.016189,05:06:40.759805,1075,44.90
2024-07-23,05:06:47.293060,05:07:25.400954,1235,18.07
2024-07-23,05:07:30.994384,05:07:37.478272,1245,1.04
2024-07-23,05:07:42.816108,05:08:02.362070,,2.95
2024-07-23,05:08:07.488133,05:08:14.640527,1243,1.1
2024-07-23,05:08:19.726892,05:08:26.141851,1253,.00
2024-07-23,05:08:31.287283,05:09:01.440664,1125,6.57
2024-07-23,05:09:07.055562,05:09:15.206119,1275,1.22
2024-07-23,05:09:20.625048,05:09:30.315181,1159,1.29
2024-07-23,05:09:37.894342,05:09:53.693278,1235,2.86
2024-07-23,05:09:59.693118,05:10:27.994614,1157,6.88
2024-07-23,05:10:34.690463,05:10:41.969293,1337,1.27
2024-07-23,05:10:50.337056,05:11:12.544086,1154,4.19
2024-07-23,05:11:19.524049,05:11:23.053359,,1.00
2024-07-23,05:11:27.983234,05:11:44.800048,1237,2.48
2024-07-23,05:11:52.697414,05:12:01.605148,1155,1.58
2024-07-23,05:12:11.089799,05:12:14.788087,1343,1.10
2024-07-23,05:12:19.646951,05:12:41.262987,1135,3.12
2024-07-23,05:12:47.141918,05:12:58.735448,1152,1.65
2024-07-23,05:13:04.800974,05:13:29.449048,1057,5.15
2024-07-23,05:13:35.274392,05:13:47.114995,1142,1.61
2024-07-23,05:13:53.423362,05:14:04.759340,1224,1.57
2024-07-23,05:14:10.771457,05:14:14.965445,,.05
2024-07-23,05:14:20.541638,05:14:28.845116,1025,1.12
2024-07-23,05:14:34.532042,05:15:02.552202,951,6.04
2024-07-23,05:15:08.885348,05:15:33.661543,1170,5.83
2024-07-23,05:15:39.208669,05:15:58.946563,1205,2.80
2024-07-23,05:16:05.123212,05:16:13.705473,1181,1.25
2024-07-23,05:16:19.424537,05:16:39.196461,1055,3.68
2024-07-23,05:16:44.677229,05:16:53.613461,1214,1.27
2024-07-23,05:17:02.001638,05:17:10.832756,1167,1.40
2024-07-23,05:17:16.602764,05:17:45.042763,1042,7.39
2024-07-23,05:17:50.687775,05:18:18.121188,1194,5.59
2024-07-23,05:18:24.159748,05:18:41.735683,,2.86
2024-07-23,05:18:46.858621,05:19:09.322502,1215,3.79
2024-07-23,05:19:17.672001,05:19:34.947626,,3.37
2024-07-23,05:19:43.139163,05:19:55.478640,1353,2.04
2024-07-23,05:20:04.001728,05:20:13.441817,1272,1.49
2024-07-23,05:20:19.093919,05:20:31.249878,1135,1.64
2024-07-23,05:20:37.417371,05:20:48.537449,1091,1.57
2024-07-23,05:20:54.374905,05:21:08.193968,1042,1.88
2024-07-23,05:21:14.452878,05:21:20.676811,1155,1.11
2024-07-23,05:21:26.948296,05:21:38.798948,1032,1.91
2024-07-23,05:21:47.224068,05:21:56.858402,1122,1.71
2024-07-23,05:22:05.756929,05:22:14.085147,1072,1.43
2024-07-23,05:22:19.282204,05:22:34.678453,,2.39
2024-07-23,05:22:43.055649,05:23:24.005679,1176,20.82
2024-07-23,05:23:30.317163,05:23:51.664334,1335,3.86
2024-07-23,05:23:56.876640,05:24:06.023568,1373,1.25
2024-07-23,05:24:11.049849,05:25:13.540310,1109,99.39
2024-07-23,05:25:20.892525,05:25:56.030248,1409,13.83
2024-07-23,05:26:01.956091,05:26:10.788479,1497,1.14
2024-07-23,05:26:16.493605,05:26:46.727494,1226,7.72
2024-07-23,05:26:52.732821,05:27:28.034974,1497,12.41
2024-07-23,05:27:33.767978,05:27:45.238962,1505,1.44
2024-07-23,05:27:51.118027,05:28:02.376632,1507,1.76
2024-07-23,05:28:10.966318,05:28:14.787714,1414,1.00
2024-07-23,05:28:19.991027,05:28:34.314222,1301,1.72
2024-07-23,05:28:40.628163,05:28:49.240085,1254,1.25
2024-07-23,05:28:54.991711,05:29:06.188791,1175,1.65
2024-07-23,05:29:12.082143,05:29:44.957923,1257,9.63
2024-07-23,05:29:50.186521,05:30:31.255525,1656,20.01
2024-07-23,05:30:40.649186,05:31:24.733907,,27.89
2024-07-23,05:31:30.480206,05:31:48.104753,,2.78
2024-07-23,05:31:56.628766,05:32:14.269599,1539,2.98
2024-07-23,05:32:20.660994,05:32:32.391630,1610,1.78
2024-07-23,05:32:38.438804,05:32:44.804332,,1.01
2024-07-23,05:32:51.105662,05:33:23.319921,1223,9.45
2024-07-23,05:33:28.914633,05:33:36.177494,1532,1.15
2024-07-23,05:33:44.563597,05:34:03.811040,1512,3.33
2024-07-23,05:34:08.614087,05:34:17.414045,1594,1.31
2024-07-23,05:34:25.993655,05:34:40.086302,1741,2.41
2024-07-23,05:34:48.285388,05:35:08.074858,1432,3.54
2024-07-23,05:35:13.832552,05:35:24.780717,1779,1.46
2024-07-23,05:35:30.852325,05:35:39.695654,1607,1.22
2024-07-23,05:35:46.495299,05:36:06.220993,1519,3.66
2024-07-23,05:36:12.387431,05:36:24.047357,1739,1.48
2024-07-23,05:36:30.095647,05:36:46.181553,1522,2.53
2024-07-23,05:36:51.519655,05:37:54.921210,1436,106.62
2024-07-23,05:38:02.194020,05:38:11.118131,1725,1.65
2024-07-23,05:38:19.421473,05:39:36.873775,1553,431.18
2024-07-23,05:39:42.774408,05:39:49.061443,1713,1.10
2024-07-23,05:39:58.361214,05:40:15.997678,1673,3.41
2024-07-23,05:40:24.682189,05:40:47.859231,,5.08
2024-07-23,05:40:52.989094,05:41:02.051172,1551,1.26
2024-07-23,05:41:10.515637,05:41:16.949653,1766,1.10
2024-07-23,05:41:22.907159,05:41:29.373566,1555,1.12
2024-07-23,05:41:35.504691,05:42:12.153397,1333,12.27
2024-07-23,05:42:18.167834,05:42:51.040400,1913,9.64
2024-07-23,05:42:56.559582,05:43:10.568998,1913,1.90
2024-07-23,05:43:15.675101,05:43:28.271413,1649,1.64
2024-07-23,05:43:37.544556,05:43:54.750018,1642,3.29
2024-07-23,05:44:00.253561,05:44:06.618158,2040,1.02
2024-07-23,05:44:16.563549,05:44:23.023754,1699,1.21
2024-07-23,05:44:29.122246,05:44:53.341492,1724,4.78
2024-07-23,05:44:59.418185,05:45:05.943611,1532,1.11
2024-07-23,05:45:11.801490,05:45:23.467905,1591,1.71
2024-07-23,05:45:31.841852,05:46:41.899802,1545,228.05
2024-07-23,05:46:47.741423,05:46:55.362132,1830,1.02
2024-07-23,05:47:01.681991,05:47:07.273852,,1.13
2024-07-23,05:47:12.006642,05:47:21.370886,1667,1.20
2024-07-23,05:47:27.128203,05:47:33.865139,1552,1.08
2024-07-23,05:47:39.550479,05:47:53.942448,1420,1.93
2024-07-23,05:47:59.256375,05:48:06.555597,1649,1.07
2024-07-23,05:48:12.017620,05:48:29.336365,1437,21
2024-07-23,05:48:38.604146,05:48:42.733346,1740,.11
2024-07-23,05:48:51.066713,05:48:57.548611,1527,1.12
2024-07-23,05:49:03.093838,05:49:23.220244,1353,3.56
2024-07-23,05:49:31.389101,05:50:53.671198,1597,713.95
2024-07-23,05:51:02.141849,05:51:13.223497,1722,1.40
2024-07-23,05:51:22.587704,05:51:51.573651,1435,9.37
2024-07-23,05:51:57.654636,05:52:06.474038,1912,1.19
2024-07-23,05:52:15.007300,05:52:47.072003,,9.76
2024-07-23,05:52:54.321466,05:52:58.166407,1731,1.00
2024-07-23,05:53:04.134583,05:53:43.495825,1953,17.63
2024-07-23,05:53:49.764412,05:54:12.517831,1520,3.79
2024-07-23,05:54:18.652120,05:54:30.615092,1950,1.87
2024-07-23,05:54:36.041917,05:54:42.510649,1935,1.00
2024-07-23,05:54:50.929801,05:54:57.523656,1555,1.23
2024-07-23,05:55:02.737104,05:55:15.394509,1694,1.55
2024-07-23,05:55:21.407163,05:55:29.397010,1705,1.22
2024-07-23,05:55:34.791073,05:55:46.720883,1635,1.56
2024-07-23,05:55:53.521604,05:56:05.424462,1715,1.93
2024-07-23,05:56:14.594323,05:56:42.634240,1575,8.19
2024-07-23,05:56:47.939517,05:57:02.507389,2139,1.94
2024-07-23,05:57:11.073168,05:57:17.145879,2055,1.15
2024-07-23,05:57:22.441899,05:57:53.440558,1733,7.73
2024-07-23,05:57:59.226340,05:58:24.076933,2043,4.84
2024-07-23,05:58:29.775612,05:58:46.348221,2114,2.42
2024-07-23,05:58:54.641088,05:59:09.500106,2051,2.28
2024-07-23,05:59:14.573544,05:59:28.553032,2092,1.84
2024-07-23,05:59:37.191595,05:59:40.898094,,1.00
2024-07-23,05:59:46.431953,06:00:00.424398,1797,1.79
2024-07-23,06:00:06.128111,06:00:13.459014,,1.02
2024-07-23,06:00:19.303705,06:00:35.848914,1597,2.78
2024-07-23,06:00:44.802508,06:00:59.000052,1961,2.35
2024-07-23,06:01:05.338358,06:01:23.867330,,3.16
2024-07-23,06:01:29.506823,06:01:36.119043,1932,1.02
2024-07-23,06:01:42.276140,06:01:50.720083,1555,1.37
2024-07-23,06:01:56.598521,06:02:05.338731,1474,1.12
2024-07-23,06:02:11.028224,06:02:25.428877,1449,2.30
2024-07-23,06:02:30.794962,06:02:37.727756,1767,1.03
2024-07-23,06:02:43.158381,06:02:58.704009,1424,2135
2024-07-23,06:03:04.035940,06:03:15.491031,,1.37
2024-07-23,06:03:21.749341,06:03:41.030387,1502,3.34
2024-07-23,06:03:46.875678,06:03:53.081025,1350,1.00
2024-07-23,06:03:58.254888,06:04:07.318765,1477,1.17
2024-07-23,06:04:13.683616,06:04:19.930680,1259,1.33
2024-07-23,06:04:28.096169,06:04:36.310865,1211,1.33
2024-07-23,06:04:41.902794,06:04:53.530965,1137,1.71
2024-07-23,06:05:02.080181,06:05:08.248404,1174,1.23
2024-07-23,06:05:14.066458,06:05:40.522059,1091,5.54
2024-07-23,06:05:46.216801,06:06:00.711593,1437,1.98
2024-07-23,06:06:06.743724,06:06:12.648875,1321,1.05
2024-07-23,06:06:18.501798,06:06:25.201982,1120,1.02
2024-07-23,06:06:30.821664,06:06:39.012260,,1.30
2024-07-23,06:06:44.078775,06:07:03.512087,975,3.32
2024-07-23,06:07:12.470455,06:07:39.524257,1195,7.58
2024-07-23,06:07:47.888939,06:08:01.238796,,2.14
2024-07-23,06:08:05.939383,06:08:36.844769,1295,8.22
2024-07-23,06:08:45.511510,06:08:54.971391,1439,1.63
2024-07-23,06:09:00.751951,06:09:12.389542,1243,1.52
2024-07-23,06:09:17.783946,06:09:31.941386,1152,1.86
2024-07-23,06:09:37.426073,06:09:52.119313,1254,2.18
2024-07-23,06:09:57.574525,06:10:14.413180,1505,2.36
2024-07-23,06:10:20.841603,06:11:20.231768,1537,83.34
2024-07-23,06:11:24.553402,06:11:44.140805,1676,2.98
2024-07-23,06:11:51.615349,06:12:15.159186,1618,5.76
2024-07-23,06:12:20.213560,06:12:29.820910,1745,1.26
2024-07-23,06:12:39.058158,06:12:50.901441,1440,2.09
2024-07-23,06:12:55.972052,06:13:02.520366,1713,1.06
2024-07-23,06:13:11.316878,06:13:34.267492,1601,4.49
2024-07-23,06:13:40.692899,06:13:57.524070,1499,2.99
2024-07-23,06:14:03.034185,06:14:19.883561,1745,2.40
2024-07-23,06:14:26.441054,06:14:34.625036,1792,1.16
2024-07-23,06:14:40.163773,06:14:46.050971,,1.13
2024-07-23,06:14:55.066451,06:15:00.979024,1337,1.21
2024-07-23,06:15:06.771137,06:15:25.872182,1314,3.16
2024-07-23,06:15:34.480104,06:15:49.315508,1710,2.79
2024-07-23,06:15:57.421322,06:16:15.565702,1693,3.28
2024-07-23,06:16:21.342450,06:17:04.064100,1667,22.15
2024-07-23,06:17:10.328038,06:17:30.636910,,3.08
2024-07-23,06:17:36.852921,06:18:15.190537,1770,14.69
2024-07-23,06:18:22.085468,06:18:36.465581,1597,2.14
2024-07-23,06:18:44.160332,06:19:02.909042,,3.62
2024-07-23,06:19:08.670671,06:19:47.980147,1954,18.02
2024-07-23,06:19:53.272653,06:20:28.735754,2044,11.67
2024-07-23,06:20:37.812299,06:20:44.196998,2279,1.15
2024-07-23,06:20:50.804847,06:21:00.156202,1652,1.45
2024-07-23,06:21:06.434554,06:21:48.936502,1575,24.07
2024-07-23,06:21:56.949904,06:22:22.656477,2434,6.19
2024-07-23,06:22:27.888384,06:23:05.641440,2430,13.56
2024-07-23,06:23:14.405410,06:23:20.486565,2524,1.23
2024-07-23,06:23:29.032286,06:23:35.007107,1993,1.14
2024-07-23,06:23:41.114607,06:23:58.015036,2029,2.40
2024-07-23,06:24:03.950057,06:24:37.516475,2552,1.37
2024-07-23,06:25:21.054936,06:25:26.501738,2001,1.28
2024-07-23,06:25:30.250443,06:25:39.761644,1754,1.88
2024-07-23,06:25:48.839980,06:25:55.042599,,1.12
2024-07-23,06:26:02.836808,06:26:18.783637,1630,3.13
2024-07-23,06:26:25.574385,06:26:32.471700,2203,1.12
2024-07-23,06:26:38.082047,06:26:58.926128,1757,3.70
2024-07-23,06:27:04.479451,06:27:23.984144,1557,3.03
2024-07-23,06:27:33.284521,06:27:37.211399,2132,1.08
2024-07-23,06:27:42.442338,06:28:02.058036,1552,2.64
2024-07-23,06:28:07.411532,06:28:21.266316,2005,2.07
2024-07-23,06:28:29.260965,06:28:33.089576,1804,1.03
2024-07-23,06:28:41.603809,06:28:48.169644,1729,1.05
2024-07-23,06:28:54.013559,06:29:02.315124,1512,1.40
2024-07-23,06:29:08.165186,06:29:17.625426,1449,1.35
2024-07-23,06:29:23.876816,06:29:33.199994,1295,1.36
2024-07-23,06:29:40.113568,06:29:51.746056,,1.92
2024-07-23,06:30:00.544507,06:30:15.285046,1497,2.39
2024-07-23,06:30:21.349367,06:30:33.679670,1650,1.86
2024-07-23,06:30:40.109052,06:30:52.488494,1533,1.80
2024-07-23,06:30:59.100256,06:31:27.624412,1397,7.81
2024-07-23,06:31:33.181626,06:31:47.897406,1742,1.92
2024-07-23,06:31:54.084445,06:32:02.958033,1533,1.39
2024-07-23,06:32:11.310684,06:32:39.092444,1553,6.83
2024-07-23,06:32:45.755556,06:33:04.005918,,3.11
2024-07-23,06:33:09.154814,06:33:23.291335,1527,1.91
2024-07-23,06:33:31.745876,06:33:43.301828,1535,1.73
2024-07-23,06:33:48.727750,06:33:57.331076,1772,1.13
2024-07-23,06:34:03.392477,06:34:25.200055,1455,3.92
2024-07-23,06:34:30.618881,06:34:39.747282,,1.55
2024-07-23,06:34:49.106011,06:34:55.777824,1553,1.29
2024-07-23,06:35:01.405955,06:35:19.578743,1440,2.92
2024-07-23,06:35:45.557514,06:36:22.878541,1335,21.66
2024-07-23,06:36:31.369041,06:36:38.115352,1717,1.13
2024-07-23,06:36:44.767061,06:37:04.774443,1555,3.85
2024-07-23,06:37:10.900253,06:37:25.053003,1473,1.98
2024-07-23,06:37:32.297871,06:37:36.232993,,1.00
2024-07-23,06:37:41.391298,06:37:50.356752,1547,1.31
2024-07-23,06:37:59.684484,06:38:06.003743,1453,1.30
2024-07-23,06:38:12.154977,06:38:25.643201,1307,1.81
2024-07-23,06:38:32.285431,06:38:44.101257,,2.04
2024-07-23,06:38:51.795359,06:39:14.337030,1532,3.71
2024-07-23,06:39:20.380818,06:39:52.633656,1643,8.87
2024-07-23,06:39:58.800290,06:40:15.111674,1521,2.20
2024-07-23,06:40:23.809218,06:40:31.555934,1703,1.49
2024-07-23,06:40:37.876658,06:40:55.719763,1437,2.91
2024-07-23,06:41:02.778055,06:41:09.196061,1693,1.39
2024-07-23,06:41:15.442049,06:41:22.221377,1681,1.09
2024-07-23,06:41:27.740488,06:41:55.620508,1397,5.74
2024-07-23,06:42:01.249119,06:42:30.489704,1693,5.80
2024-07-23,06:42:36.640643,06:43:25.175895,1768,36.14
2024-07-23,06:43:30.524984,06:43:39.349716,1971,1.25
2024-07-23,06:43:44.644975,06:44:05.134897,1622,3.00
2024-07-23,06:44:10.809577,06:44:22.655473,1952,1.63
2024-07-23,06:44:31.777295,06:44:35.347982,1919,1.07
2024-07-23,06:44:42.442417,06:45:03.981598,1653,3.84
2024-07-23,06:45:11.401167,06:45:14.796647,,1.08
2024-07-23,06:45:23.029076,06:45:26.887443,1661,1.00
2024-07-23,06:45:34.058029,06:45:40.202974,1730,1.00
2024-07-23,06:45:46.371241,06:46:09.470085,1510,4.97
2024-07-23,06:46:18.638997,06:46:36.019334,,3.42
2024-07-23,06:46:45.193428,06:46:56.860653,,2.12
2024-07-23,06:47:06.153689,06:47:12.536385,1768,1.11
2024-07-23,06:47:18.693618,06:47:44.138050,1435,5.91
2024-07-23,06:47:50.274386,06:48:02.166852,1955,1.70
2024-07-23,06:48:07.811157,06:48:28.653561,1534,3.31
2024-07-23,06:48:35.018638,06:49:07.109334,1679,8.53
2024-07-23,06:49:14.172358,06:49:22.623980,2094,1.50
2024-07-23,06:49:30.644713,06:49:53.770504,1992,4.94
2024-07-23,06:49:58.865944,06:50:10.096160,2232,1.55
2024-07-23,06:50:18.324425,06:50:41.098989,2194,4.33
2024-07-23,06:50:47.017342,06:52:40.313787,1945,7810.74
2024-07-23,06:52:46.367724,06:52:52.701414,2251,1.09
2024-07-23,06:52:58.381546,06:53:10.459227,2015,1.51
2024-07-23,06:53:16.082570,06:53:25.305618,1959,1.31
2024-07-23,06:53:31.500616,06:53:46.157317,,2.31
2024-07-23,06:53:55.224895,06:54:01.018751,2233,1.15
2024-07-23,06:54:07.616739,06:54:25.391763,1557,2.98
2024-07-23,06:54:30.847111,06:54:46.037936,1923,2.17
2024-07-23,06:54:53.307960,06:55:07.559072,2054,2.06
2024-07-23,06:55:12.967222,06:55:26.592190,2037,1.92
2024-07-23,06:55:32.167954,06:55:46.496000,1935,1.78
2024-07-23,06:55:52.566566,06:56:25.228935,,9.09
2024-07-23,06:56:31.946725,06:57:23.757440,2395,56.63
2024-07-23,06:57:29.359777,06:57:39.814248,2355,1.31
2024-07-23,06:57:45.046466,06:57:54.131041,2009,1.20
2024-07-23,06:57:59.695071,06:58:11.223817,2090,1.44
2024-07-23,06:58:18.750535,06:59:17.214980,2522,2.55
2024-07-23,06:59:26.072613,07:00:27.673538,2524,106.97
2024-07-23,07:00:34.485516,07:00:51.124208,2575,2.61
2024-07-23,07:00:59.009145,07:01:26.517228,2554,7.11
2024-07-23,07:01:31.546892,07:01:52.116164,2923,3.16
2024-07-23,07:01:57.771110,07:02:04.314616,2399,1.04
2024-07-23,07:02:13.312924,07:02:22.059324,2272,1.42
2024-07-23,07:02:27.170952,07:02:40.948021,2239,1.86
2024-07-23,07:02:49.762766,07:03:03.687266,2471,2.23
2024-07-23,07:03:09.771613,07:03:26.618826,2375,2.66
2024-07-23,07:03:31.958157,07:03:38.306527,2950,1.00
2024-07-23,07:03:46.493785,07:03:52.719842,2375,1.14
2024-07-23,07:04:02.254182,07:04:19.144829,2203,3.25
2024-07-23,07:04:24.382704,07:04:33.024938,2345,1.00
2024-07-23,07:04:38.550257,07:04:47.719083,2374,1.41
2024-07-23,07:04:56.514689,07:05:12.460722,2353,2.86
2024-07-23,07:05:21.566054,07:05:35.842497,2335,2.31
2024-07-23,07:05:41.778706,07:06:00.506960,2372,3.33
2024-07-23,07:06:09.253579,07:06:15.285935,2547,1.19
2024-07-23,07:06:23.542255,07:06:43.797509,2100,3.86
2024-07-23,07:06:49.459865,07:07:32.396001,2552,22.17
2024-07-23,07:07:41.284264,07:07:44.947848,2737,1.00
2024-07-23,07:07:49.654875,07:08:13.932893,2426,4.13
2024-07-23,07:08:19.184723,07:08:31.123156,27,1.49
2024-07-23,07:08:40.443077,07:08:46.337332,2737,1.16
2024-07-23,07:08:52.256597,07:08:58.598615,2395,1.04
2024-07-23,07:09:04.544782,07:09:36.501105,2233,8.20
2024-07-23,07:09:41.770190,07:09:47.909928,2392,1.00
2024-07-23,07:09:56.532490,07:10:02.772118,2506,1.33
2024-07-23,07:10:11.756851,07:10:35.239103,2309,4.37
2024-07-23,07:10:41.409325,07:10:54.951493,2550,2.43
2024-07-23,07:11:04.118383,07:11:43.789477,2539,19.75
2024-07-23,07:11:49.935653,07:12:02.513640,275,1.83
2024-07-23,07:12:12.344911,07:12:29.079893,2420,3.02
2024-07-23,07:12:35.297698,07:12:41.612151,2770,1.09
2024-07-23,07:12:50.613026,07:13:10.770182,2515,3.72
2024-07-23,07:13:18.317503,07:13:27.764559,2492,1.39
2024-07-23,07:13:35.425285,07:13:52.133965,2345,3.28
2024-07-23,07:14:00.376317,07:14:14.613876,2412,2.39
2024-07-23,07:14:23.532469,07:14:44.198620,2313,3.82
2024-07-23,07:14:50.463199,07:14:56.490484,2337,1.00
2024-07-23,07:15:02.388746,07:15:40.680104,2666,13.77
2024-07-23,07:15:47.003775,07:16:14.211088,,5.44
2024-07-23,07:16:20.655088,07:16:37.885726,3091,3.25
2024-07-23,07:16:46.391033,07:17:07.224694,2333,3.60
2024-07-23,07:17:13.809402,07:17:22.482024,3125,1.49
2024-07-23,07:17:31.042457,07:17:46.223889,2759,2.25
2024-07-23,07:17:51.360159,07:17:57.439761,,1.00
2024-07-23,07:18:06.030376,07:18:30.876281,2971,5.39
2024-07-23,07:18:37.201153,07:18:53.931703,2913,2.43
2024-07-23,07:18:58.611270,07:19:15.280897,3145,2.03
2024-07-23,07:19:22.441739,07:19:40.579445,2937,3.09
2024-07-23,07:19:48.507319,07:20:17.444997,,6.50
2024-07-23,07:20:20.046105,07:20:46.004420,3301,4.80
2024-07-23,07:20:51.589314,07:21:13.881084,3379,3.63
2024-07-23,07:21:19.645511,07:21:46.668108,,4.91
2024-07-23,07:21:52.811420,07:22:35.565375,3333,21.65
2024-07-23,07:22:41.462016,07:22:53.967917,3320,1.79
2024-07-23,07:22:59.485148,07:23:12.151149,3092,1.62
2024-07-23,07:23:23.457793,07:23:35.832346,2910,2.45
2024-07-23,07:23:41.258097,07:23:58.526555,3335,2.39
2024-07-23,07:24:05.134869,07:24:24.725827,3336,2.95
2024-07-23,07:24:30.460043,07:24:46.072255,3570,2.09
2024-07-23,07:24:53.458951,07:25:05.112670,3337,1.80
2024-07-23,07:25:11.834449,07:25:33.555769,3203,3.47
2024-07-23,07:25:39.885297,07:26:00.181618,3543,3.72
2024-07-23,07:26:05.698102,07:27:02.956008,4032,70.77
2024-07-23,07:27:08.365009,07:27:24.839572,3573,2.20
2024-07-23,07:27:33.806059,07:27:45.917680,3734,1.97
2024-07-23,07:27:54.363642,07:28:30.057745,3333,13.40
2024-07-23,07:28:37.828223,07:28:44.700295,4317,1.15
2024-07-23,07:28:54.022178,07:29:03.291082,3990,1.36
2024-07-23,07:29:09.058181,07:29:20.700656,3599,1.66
2024-07-23,07:29:29.967010,07:29:42.540008,3567,2.06
2024-07-23,07:29:48.998379,07:29:55.757211,4077,1.2
2024-07-23,07:30:05.328408,07:30:11.784855,3413,1.10
2024-07-23,07:30:17.423074,07:30:32.450953,2973,2.12
2024-07-23,07:30:38.652107,07:31:25.905260,,31.09
2024-07-23,07:31:31.169286,07:31:47.346205,3543,
2024-07-23,07:31:56.558308,07:32:02.499230,3743,1.11
2024-07-23,07:32:11.250969,07:32:23.610391,3177,1.84
2024-07-23,07:32:31.690673,07:32:43.072211,3490,1.79
2024-07-23,07:32:49.706011,07:33:12.696942,,4.25
2024-07-23,07:33:17.988255,07:33:29.802590,3933,1.47
2024-07-23,07:33:35.619106,07:34:06.957784,3393,7.85
2024-07-23,07:34:12.968711,07:34:26.570561,3330,1.76
2024-07-23,07:34:35.289915,07:35:05.567550,3740,8.80
2024-07-23,07:35:12.294813,07:35:20.827855,3474,1.20
2024-07-23,07:35:27.083222,07:35:33.432610,3532,1.16
2024-07-23,07:35:41.765032,07:35:52.877586,3392,1.48
2024-07-23,07:35:58.004717,07:36:18.438819,3459,2.81
2024-07-23,07:36:24.437102,07:36:30.646985,3732,1.00
2024-07-23,07:36:38.892800,07:36:55.376089,3337,2.55
2024-07-23,07:37:00.737867,07:37:40.378853,3252,16.94
2024-07-23,07:37:49.495759,07:38:18.473114,3696,8.10
2024-07-23,07:38:23.925263,07:38:40.794895,3314,2.12
2024-07-23,07:38:49.359167,07:38:55.921602,3335,1.20
2024-07-23,07:39:01.929552,07:39:19.285329,3155,2.41
2024-07-23,07:39:24.824812,07:39:36.058386,3597,1.30
2024-07-23,07:39:41.208657,07:39:55.860503,3544,1.91
2024-07-23,07:40:05.061186,07:40:21.941584,3439,2.85
2024-07-23,07:40:28.173792,07:40:45.658871,3596,2.58
2024-07-23,07:40:52.123011,07:41:16.870111,3557,4.74
2024-07-23,07:41:25.195846,07:41:42.538475,3313,2.61
2024-07-23,07:41:48.369873,07:42:06.363417,3713,2.91
2024-07-23,07:42:15.461819,07:42:35.105242,3735,3.33
2024-07-23,07:42:40.679841,07:42:55.567181,3912,1.81
2024-07-23,07:43:00.871903,07:43:08.108899,3402,1.04
2024-07-23,07:43:16.451295,07:43:30.595427,2979,1.95
2024-07-23,07:43:36.433113,07:43:53.824542,3350,2.62
2024-07-23,07:44:02.021555,07:44:13.694955,3757,1.67
2024-07-23,07:44:22.412578,07:44:33.788614,3373,1.79
2024-07-23,07:44:42.867967,07:44:54.283386,3125,1.84
2024-07-23,07:44:59.663097,07:45:14.068307,3233,1.68
2024-07-23,07:45:19.608828,07:45:41.341950,2399,3.92
2024-07-23,07:45:49.462256,07:46:56.228028,3342,164.51
2024-07-23,07:47:02.092631,07:47:29.546556,2991,5.37
2024-07-23,07:47:35.231788,07:47:49.899955,3394,1.98
2024-07-23,07:47:58.986712,07:48:05.075235,3242,1.07
2024-07-23,07:48:10.240187,07:48:50.752250,2357,16.51
2024-07-23,07:48:56.982322,07:49:28.636271,3953,7.28
2024-07-23,07:49:34.819496,07:49:41.686674,3901,1.00
2024-07-23,07:49:48.930884,07:49:55.143895,3239,1.05
2024-07-23,07:50:01.065434,07:50:12.602541,3253,1.59
2024-07-23,07:50:17.739872,07:50:27.047840,3333,1.17
2024-07-23,07:50:35.166103,07:50:43.714015,3074,1.40
2024-07-23,07:50:52.117263,07:51:06.854181,3241,2.14
2024-07-23,07:51:15.822735,07:51:24.507798,3711,1.33
2024-07-23,07:51:29.639653,07:51:45.832134,3039,2.02
2024-07-23,07:51:51.735386,07:52:09.077792,3134,2.38
2024-07-23,07:52:16.665787,07:52:20.542656,3493,1.00
2024-07-23,07:52:29.488068,07:52:37.851603,,1.40
2024-07-23,07:52:46.362488,07:52:52.522967,2753,1.08
2024-07-23,07:52:59.238010,07:53:27.065553,2374,6.34
2024-07-23,07:53:33.044917,07:53:49.742092,3259,2.21
2024-07-23,07:53:55.617108,07:54:13.076170,3075,2.33
2024-07-23,07:54:19.429342,07:55:00.761465,3132,18.80
2024-07-23,07:55:07.693662,07:55:24.097110,3339,2.56
2024-07-23,07:55:32.712287,07:55:43.492526,3303,1.71
2024-07-23,07:55:51.157150,07:56:07.852573,2954,2.33
2024-07-23,07:56:13.048756,07:57:47.121179,3373,1309.58
2024-07-23,07:57:52.751627,07:58:05.207805,3616,1.55
2024-07-23,07:58:14.683588,07:58:26.930393,3267,2.11
2024-07-23,07:58:36.608467,07:59:06.344053,3337,8.26
2024-07-23,07:59:12.618621,07:59:24.588472,3396,1.34
2024-07-23,07:59:32.920192,07:59:48.275464,3715,2.26
